"","sample_name","metric","value"
"3410","G18761648","total_length",6777837
"3411","G18761649","contamination_status",0
"3412","G18761649","percentage_contamination",0
"3413","G18761649","contigs",66
"3414","G18761649","N50",275167
"3415","G18761649","total_length",6877386
"3416","G18761650","contamination_status",0
"3417","G18761650","percentage_contamination",0
"3418","G18761650","contigs",41
"3419","G18761650","N50",479527
"3420","G18761650","total_length",6705223
"3421","G18761651","contamination_status",0
"3422","G18761651","percentage_contamination",0
"3423","G18761651","contigs",76
"3424","G18761651","N50",263570
"3425","G18761651","total_length",7005573
"3426","G18761652","contamination_status",0
"3427","G18761652","percentage_contamination",0
"3428","G18761652","contigs",65
"3429","G18761652","N50",267653
"3430","G18761652","total_length",7264131
"3431","G18761653","contamination_status",0
"3432","G18761653","percentage_contamination",0
"3433","G18761653","contigs",65
"3434","G18761653","N50",308957
"3435","G18761653","total_length",7002373
"3436","G18761654","contamination_status",0
"3437","G18761654","percentage_contamination",0
"3438","G18761654","contigs",68
"3439","G18761654","N50",240256
"3440","G18761654","total_length",7090111
"3441","G18761688","contamination_status",0
"3442","G18761688","percentage_contamination",0
"3443","G18761688","contigs",103
"3444","G18761688","N50",199589
"3445","G18761688","total_length",7577847
"3446","G18761689","contamination_status",0
"3447","G18761689","percentage_contamination",0
"3448","G18761689","contigs",48
"3449","G18761689","N50",395438
"3450","G18761689","total_length",6274537
"3451","G18761690","contamination_status",0
"3452","G18761690","percentage_contamination",0
"3453","G18761690","contigs",37
"3454","G18761690","N50",406767
"3455","G18761690","total_length",6490685
"3456","G18761694","contamination_status",0
"3457","G18761694","percentage_contamination",0
"3458","G18761694","contigs",100
"3459","G18761694","N50",189496
"3460","G18761694","total_length",7050940
"3461","G18761695","contamination_status",0
"3462","G18761695","percentage_contamination",0
"3463","G18761695","contigs",71
"3464","G18761695","N50",226912
"3465","G18761695","total_length",6685410
"3466","G18761780","contamination_status",0
"3467","G18761780","percentage_contamination",0
"3468","G18761780","contigs",53
"3469","G18761780","N50",276023
"3470","G18761780","total_length",6999091
"3471","G18761781","contamination_status",0
"3472","G18761781","percentage_contamination",0
"3473","G18761781","contigs",41
"3474","G18761781","N50",373672
"3475","G18761781","total_length",6607213
"3476","G18761782","contamination_status",1
"3477","G18761782","percentage_contamination",19.54
"3478","G18761782","contigs",139
"3479","G18761782","N50",175845
"3480","G18761782","total_length",10138790
"3481","G18761783","contamination_status",0
"3482","G18761783","percentage_contamination",0
"3483","G18761783","contigs",75
"3484","G18761783","N50",295130
"3485","G18761783","total_length",7038518
"3486","G18761784","contamination_status",0
"3487","G18761784","percentage_contamination",0
"3488","G18761784","contigs",48
"3489","G18761784","N50",365350
"3490","G18761784","total_length",6513520
"3491","G18761785","contamination_status",0
"3492","G18761785","percentage_contamination",0
"3493","G18761785","contigs",71
"3494","G18761785","N50",263613
"3495","G18761785","total_length",7008800
"3496","G18761815","contamination_status",0
"3497","G18761815","percentage_contamination",0
"3498","G18761815","contigs",62
"3499","G18761815","N50",332682
"3500","G18761815","total_length",7019972
"3501","G18761816","contamination_status",0
"3502","G18761816","percentage_contamination",0
"3503","G18761816","contigs",29
"3504","G18761816","N50",513098
"3505","G18761816","total_length",6338618
"3506","G18761817","contamination_status",1
"3507","G18761817","percentage_contamination",5.18
"3508","G18761817","contigs",45
"3509","G18761817","N50",407373
"3510","G18761817","total_length",6722006
"3511","G18761842","contamination_status",0
"3512","G18761842","percentage_contamination",0
"3513","G18761842","contigs",48
"3514","G18761842","N50",300059
"3515","G18761842","total_length",6546819
"3516","G18761843","contamination_status",0
"3517","G18761843","percentage_contamination",0
"3518","G18761843","contigs",65
"3519","G18761843","N50",286946
"3520","G18761843","total_length",6999268
"3521","G18761872","contamination_status",0
"3522","G18761872","percentage_contamination",0
"3523","G18761872","contigs",63
"3524","G18761872","N50",279393
"3525","G18761872","total_length",6691047
"3526","G18761873","contamination_status",0
"3527","G18761873","percentage_contamination",0
"3528","G18761873","contigs",59
"3529","G18761873","N50",381834
"3530","G18761873","total_length",7108184
"3531","G18761874","contamination_status",0
"3532","G18761874","percentage_contamination",0
"3533","G18761874","contigs",70
"3534","G18761874","N50",306358
"3535","G18761874","total_length",6879235
"3536","G18761906","contamination_status",0
"3537","G18761906","percentage_contamination",0
"3538","G18761906","contigs",74
"3539","G18761906","N50",296932
"3540","G18761906","total_length",7032157
"3541","G18761907","contamination_status",0
"3542","G18761907","percentage_contamination",0
"3543","G18761907","contigs",63
"3544","G18761907","N50",289984
"3545","G18761907","total_length",6881673
"3546","G18761908","contamination_status",0
"3547","G18761908","percentage_contamination",0
"3548","G18761908","contigs",63
"3549","G18761908","N50",261648
"3550","G18761908","total_length",7118370
"3551","G18761939","contamination_status",0
"3552","G18761939","percentage_contamination",0
"3553","G18761939","contigs",105
"3554","G18761939","N50",245784
"3555","G18761939","total_length",6915641
"3556","G18761940","contamination_status",0
"3557","G18761940","percentage_contamination",0
"3558","G18761940","contigs",31
"3559","G18761940","N50",432739
"3560","G18761940","total_length",6460749
"3561","G18761971","contamination_status",0
"3562","G18761971","percentage_contamination",0
"3563","G18761971","contigs",58
"3564","G18761971","N50",601570
"3565","G18761971","total_length",6825888
"3566","G18761981","contamination_status",1
"3567","G18761981","percentage_contamination",14.67
"3568","G18761981","contigs",136
"3569","G18761981","N50",194265
"3570","G18761981","total_length",10683289
"3571","G18762003","contamination_status",0
"3572","G18762003","percentage_contamination",0
"3573","G18762003","contigs",40
"3574","G18762003","N50",542094
"3575","G18762003","total_length",6960984
"3576","G18762004","contamination_status",0
"3577","G18762004","percentage_contamination",0
"3578","G18762004","contigs",94
"3579","G18762004","N50",197742
"3580","G18762004","total_length",7071544
"3581","G18762021","contamination_status",0
"3582","G18762021","percentage_contamination",0
"3583","G18762021","contigs",105
"3584","G18762021","N50",205930
"3585","G18762021","total_length",7575772
"3586","G18762022","contamination_status",0
"3587","G18762022","percentage_contamination",0
"3588","G18762022","contigs",31
"3589","G18762022","N50",395660
"3590","G18762022","total_length",6339334
"3591","G18762023","contamination_status",0
"3592","G18762023","percentage_contamination",0
"3593","G18762023","contigs",41
"3594","G18762023","N50",421500
"3595","G18762023","total_length",6912644
"3596","G18762024","contamination_status",0
"3597","G18762024","percentage_contamination",0
"3598","G18762024","contigs",58
"3599","G18762024","N50",397742
"3600","G18762024","total_length",6971468
"3601","G18762025","contamination_status",0
"3602","G18762025","percentage_contamination",0
"3603","G18762025","contigs",53
"3604","G18762025","N50",416731
"3605","G18762025","total_length",7147861
"3606","G18762026","contamination_status",0
"3607","G18762026","percentage_contamination",0
"3608","G18762026","contigs",69
"3609","G18762026","N50",268239
"3610","G18762026","total_length",6859995
"3611","G18762056","contamination_status",0
"3612","G18762056","percentage_contamination",0
"3613","G18762056","contigs",54
"3614","G18762056","N50",443937
"3615","G18762056","total_length",6830537
"3616","G18762103","contamination_status",0
"3617","G18762103","percentage_contamination",0
"3618","G18762103","contigs",71
"3619","G18762103","N50",268410
"3620","G18762103","total_length",6797434
"3621","G18762104","contamination_status",0
"3622","G18762104","percentage_contamination",0
"3623","G18762104","contigs",58
"3624","G18762104","N50",286393
"3625","G18762104","total_length",6792701
"3626","G18762117","contamination_status",0
"3627","G18762117","percentage_contamination",0
"3628","G18762117","contigs",67
"3629","G18762117","N50",269461
"3630","G18762117","total_length",6803506
"3631","G18762118","contamination_status",0
"3632","G18762118","percentage_contamination",0
"3633","G18762118","contigs",60
"3634","G18762118","N50",324133
"3635","G18762118","total_length",6788249
"3636","G18762149","contamination_status",0
"3637","G18762149","percentage_contamination",0
"3638","G18762149","contigs",59
"3639","G18762149","N50",306026
"3640","G18762149","total_length",6935858
"3641","G18762197","contamination_status",0
"3642","G18762197","percentage_contamination",0
"3643","G18762197","contigs",68
"3644","G18762197","N50",269493
"3645","G18762197","total_length",6800721
"3646","G18762223","contamination_status",0
"3647","G18762223","percentage_contamination",0
"3648","G18762223","contigs",71
"3649","G18762223","N50",255944
"3650","G18762223","total_length",6800302
"3651","G18762244","contamination_status",0
"3652","G18762244","percentage_contamination",0
"3653","G18762244","contigs",65
"3654","G18762244","N50",268609
"3655","G18762244","total_length",6783631
"3656","G18762265","contamination_status",0
"3657","G18762265","percentage_contamination",0
"3658","G18762265","contigs",71
"3659","G18762265","N50",251685
"3660","G18762265","total_length",6775398
"3661","G18762278","contamination_status",0
"3662","G18762278","percentage_contamination",0
"3663","G18762278","contigs",75
"3664","G18762278","N50",285392
"3665","G18762278","total_length",6949628
"3666","G18762279","contamination_status",0
"3667","G18762279","percentage_contamination",0
"3668","G18762279","contigs",64
"3669","G18762279","N50",323109
"3670","G18762279","total_length",7158600
"3671","G18762297","contamination_status",0
"3672","G18762297","percentage_contamination",0
"3673","G18762297","contigs",44
"3674","G18762297","N50",251621
"3675","G18762297","total_length",6373974
"3676","G18762323","contamination_status",1
"3677","G18762323","percentage_contamination",0
"3678","G18762323","contigs",967
"3679","G18762323","N50",168991
"3680","G18762323","total_length",9392724
"3681","G18762324","contamination_status",0
"3682","G18762324","percentage_contamination",0
"3683","G18762324","contigs",48
"3684","G18762324","N50",389502
"3685","G18762324","total_length",6776871
"3686","G18762325","contamination_status",0
"3687","G18762325","percentage_contamination",0
"3688","G18762325","contigs",68
"3689","G18762325","N50",246638
"3690","G18762325","total_length",7156883
"3691","G18762337","contamination_status",0
"3692","G18762337","percentage_contamination",0
"3693","G18762337","contigs",115
"3694","G18762337","N50",160533
"3695","G18762337","total_length",7114928
"3696","G18762473","contamination_status",0
"3697","G18762473","percentage_contamination",0
"3698","G18762473","contigs",66
"3699","G18762473","N50",234586
"3700","G18762473","total_length",6687246
"3701","G18762667","contamination_status",0
"3702","G18762667","percentage_contamination",0
"3703","G18762667","contigs",64
